tipo,quantidade,faixaEtaria,letalidade,mortalidade,data
Óbitos,2580,80 ou mais,29.84,1318.54,2020-07-19
Óbitos,0,Não informado,0.0,,2020-07-19
Óbitos,8,Não Informado,0.58,,2020-07-19
Óbitos,20,00-02,0.73,5.09,2020-07-20
Óbitos,2,03-04,0.17,0.76,2020-07-20
Óbitos,6,05-11,0.13,0.66,2020-07-20
Óbitos,20,12-17,0.32,2.43,2020-07-20
Óbitos,102,18-30,0.24,4.96,2020-07-20
Óbitos,275,31-40,0.63,18.32,2020-07-20
Óbitos,517,41-50,1.49,43.21,2020-07-20
Óbitos,1002,51-60,3.66,104.07,2020-07-20
Óbitos,1661,61-70,8.99,272.07,2020-07-20
Óbitos,2022,71-79,18.22,605.96,2020-07-20
Óbitos,2600,80 ou mais,29.79,1328.76,2020-07-20
Óbitos,0,Não informado,0.0,,2020-07-20
Óbitos,8,Não Informado,0.58,,2020-07-20
Óbitos,20,00-02,0.72,5.09,2020-07-21
Óbitos,2,03-04,0.16,0.76,2020-07-21
Óbitos,6,05-11,0.13,0.66,2020-07-21
Óbitos,20,12-17,0.32,2.43,2020-07-21
Óbitos,102,18-30,0.24,4.96,2020-07-21
Óbitos,275,31-40,0.62,18.32,2020-07-21
Óbitos,518,41-50,1.48,43.3,2020-07-21
Óbitos,1008,51-60,3.65,104.69,2020-07-21
Óbitos,1669,61-70,8.98,273.38,2020-07-21
Óbitos,2028,71-79,18.17,607.76,2020-07-21
Óbitos,2619,80 ou mais,29.85,1338.47,2020-07-21
Óbitos,0,Não informado,0.0,,2020-07-21
Óbitos,9,Não Informado,0.66,,2020-07-21
Óbitos,20,00-02,0.71,5.09,2020-07-22
Óbitos,2,03-04,0.16,0.76,2020-07-22
Óbitos,6,05-11,0.13,0.66,2020-07-22
Óbitos,20,12-17,0.32,2.43,2020-07-22
Óbitos,103,18-30,0.24,5.01,2020-07-22
Óbitos,276,31-40,0.62,18.39,2020-07-22
Óbitos,520,41-50,1.48,43.46,2020-07-22
Óbitos,1011,51-60,3.64,105.01,2020-07-22
Óbitos,1676,61-70,8.97,274.53,2020-07-22
Óbitos,2034,71-79,18.13,609.56,2020-07-22
Óbitos,2635,80 ou mais,29.89,1346.65,2020-07-22
Óbitos,0,Não informado,0.0,,2020-07-22
Óbitos,9,Não Informado,0.66,,2020-07-22
Óbitos,20,00-02,0.7000000000000001,5.09,2020-07-23
Óbitos,2,03-04,0.16,0.76,2020-07-23
Óbitos,6,05-11,0.13,0.66,2020-07-23
Óbitos,20,12-17,0.31,2.43,2020-07-23
Óbitos,103,18-30,0.24,5.01,2020-07-23
Óbitos,277,31-40,0.62,18.46,2020-07-23
Óbitos,524,41-50,1.48,43.8,2020-07-23
Óbitos,1017,51-60,3.64,105.63,2020-07-23
Óbitos,1681,61-70,8.94,275.35,2020-07-23
Óbitos,2041,71-79,18.1,611.66,2020-07-23
Óbitos,2645,80 ou mais,29.85,1351.76,2020-07-23
Óbitos,0,Não informado,0.0,,2020-07-23
Óbitos,9,Não Informado,0.66,,2020-07-23
Óbitos,20,00-02,0.6900000000000001,5.09,2020-07-24
Óbitos,2,03-04,0.16,0.76,2020-07-24
Óbitos,6,05-11,0.13,0.66,2020-07-24
Óbitos,20,12-17,0.31,2.43,2020-07-24
Óbitos,104,18-30,0.24,5.05,2020-07-24
Óbitos,278,31-40,0.62,18.52,2020-07-24
Óbitos,526,41-50,1.48,43.97,2020-07-24
Óbitos,1023,51-60,3.65,106.25,2020-07-24
Óbitos,1683,61-70,8.9,275.68,2020-07-24
Óbitos,2056,71-79,18.13,616.15,2020-07-24
Óbitos,2661,80 ou mais,29.91,1359.94,2020-07-24
Óbitos,0,Não informado,0.0,,2020-07-24
Óbitos,10,Não Informado,0.73,,2020-07-24
Óbitos,20,00-02,0.6900000000000001,5.09,2020-07-25
Óbitos,2,03-04,0.16,0.76,2020-07-25
Óbitos,6,05-11,0.12,0.66,2020-07-25
Óbitos,20,12-17,0.31,2.43,2020-07-25
Óbitos,104,18-30,0.24,5.05,2020-07-25
Óbitos,278,31-40,0.62,18.52,2020-07-25
Óbitos,532,41-50,1.48,44.47,2020-07-25
Óbitos,1029,51-60,3.65,106.88,2020-07-25
Óbitos,1694,61-70,8.92,277.48,2020-07-25
Óbitos,2067,71-79,18.12,619.45,2020-07-25
Óbitos,2671,80 ou mais,29.83,1365.05,2020-07-25
Óbitos,0,Não informado,0.0,,2020-07-25
Óbitos,10,Não Informado,0.73,,2020-07-25
Óbitos,20,00-02,0.68,5.09,2020-07-26
Óbitos,2,03-04,0.16,0.76,2020-07-26
Óbitos,6,05-11,0.12,0.66,2020-07-26
Óbitos,20,12-17,0.3,2.43,2020-07-26
Óbitos,106,18-30,0.24,5.15,2020-07-26
Óbitos,279,31-40,0.61,18.59,2020-07-26
Óbitos,533,41-50,1.48,44.55,2020-07-26
Óbitos,1030,51-60,3.63,106.98,2020-07-26
Óbitos,1700,61-70,8.92,278.46,2020-07-26
Óbitos,2069,71-79,18.06,620.05,2020-07-26
Óbitos,2687,80 ou mais,29.89,1373.22,2020-07-26
Óbitos,0,Não informado,0.0,,2020-07-26
Óbitos,10,Não Informado,0.73,,2020-07-26
Óbitos,20,00-02,0.67,5.09,2020-07-27
Óbitos,2,03-04,0.15,0.76,2020-07-27
Óbitos,6,05-11,0.12,0.66,2020-07-27
Óbitos,20,12-17,0.3,2.43,2020-07-27
Óbitos,106,18-30,0.24,5.15,2020-07-27
Óbitos,280,31-40,0.61,18.66,2020-07-27
Óbitos,534,41-50,1.47,44.63,2020-07-27
Óbitos,1035,51-60,3.62,107.5,2020-07-27
Óbitos,1704,61-70,8.89,279.12,2020-07-27
Óbitos,2074,71-79,18.0,621.55,2020-07-27
Óbitos,2700,80 ou mais,29.82,1379.87,2020-07-27
Óbitos,0,Não informado,0.0,,2020-07-27
Óbitos,10,Não Informado,0.73,,2020-07-27
Óbitos,20,00-02,0.67,5.09,2020-07-28
Óbitos,2,03-04,0.15,0.76,2020-07-28
Óbitos,6,05-11,0.12,0.66,2020-07-28
Óbitos,20,12-17,0.3,2.43,2020-07-28
Óbitos,107,18-30,0.24,5.2,2020-07-28
Óbitos,280,31-40,0.61,18.66,2020-07-28
Óbitos,536,41-50,1.47,44.8,2020-07-28
Óbitos,1037,51-60,3.61,107.71,2020-07-28
Óbitos,1710,61-70,8.87,280.1,2020-07-28
Óbitos,2081,71-79,17.96,623.64,2020-07-28
Óbitos,2710,80 ou mais,29.81,1384.98,2020-07-28
Óbitos,0,Não informado,0.0,,2020-07-28
Óbitos,10,Não Informado,0.73,,2020-07-28
Óbitos,20,00-02,0.66,5.09,2020-07-29
Óbitos,2,03-04,0.15,0.76,2020-07-29
Óbitos,6,05-11,0.12,0.66,2020-07-29
Óbitos,20,12-17,0.3,2.43,2020-07-29
Óbitos,109,18-30,0.24,5.3,2020-07-29
Óbitos,282,31-40,0.61,18.79,2020-07-29
Óbitos,538,41-50,1.47,44.97,2020-07-29
Óbitos,1040,51-60,3.61,108.02,2020-07-29
Óbitos,1714,61-70,8.86,280.75,2020-07-29
Óbitos,2089,71-79,17.95,626.04,2020-07-29
Óbitos,2723,80 ou mais,29.84,1391.62,2020-07-29
Óbitos,0,Não informado,0.0,,2020-07-29
Óbitos,10,Não Informado,0.73,,2020-07-29
Óbitos,20,00-02,0.66,5.09,2020-07-30
Óbitos,2,03-04,0.15,0.76,2020-07-30
Óbitos,6,05-11,0.12,0.66,2020-07-30
Óbitos,20,12-17,0.29,2.43,2020-07-30
Óbitos,109,18-30,0.24,5.3,2020-07-30
Óbitos,283,31-40,0.61,18.86,2020-07-30
Óbitos,540,41-50,1.46,45.14,2020-07-30
Óbitos,1047,51-60,3.61,108.75,2020-07-30
Óbitos,1723,61-70,8.85,282.23,2020-07-30
Óbitos,2093,71-79,17.89,627.24,2020-07-30
Óbitos,2739,80 ou mais,29.88,1399.8,2020-07-30
Óbitos,0,Não informado,0.0,,2020-07-30
Óbitos,10,Não Informado,0.73,,2020-07-30
Óbitos,21,00-02,0.68,5.35,2020-07-31
Óbitos,2,03-04,0.15,0.76,2020-07-31
Óbitos,6,05-11,0.12,0.66,2020-07-31
Óbitos,20,12-17,0.29,2.43,2020-07-31
Óbitos,109,18-30,0.24,5.3,2020-07-31
Óbitos,284,31-40,0.61,18.92,2020-07-31
Óbitos,540,41-50,1.45,45.14,2020-07-31
Óbitos,1051,51-60,3.61,109.16,2020-07-31
Óbitos,1727,61-70,8.83,282.88,2020-07-31
Óbitos,2100,71-79,17.86,629.34,2020-07-31
Óbitos,2748,80 ou mais,29.8,1404.4,2020-07-31
Óbitos,0,Não informado,0.0,,2020-07-31
Óbitos,10,Não Informado,0.73,,2020-07-31
Óbitos,21,00-02,0.68,5.35,2020-08-01
Óbitos,2,03-04,0.14,0.76,2020-08-01
Óbitos,6,05-11,0.12,0.66,2020-08-01
Óbitos,20,12-17,0.29,2.43,2020-08-01
Óbitos,110,18-30,0.24,5.35,2020-08-01
Óbitos,285,31-40,0.6,18.99,2020-08-01
Óbitos,540,41-50,1.44,45.14,2020-08-01
Óbitos,1056,51-60,3.6,109.68,2020-08-01
Óbitos,1731,61-70,8.79,283.54,2020-08-01
Óbitos,2107,71-79,17.78,631.44,2020-08-01
Óbitos,2758,80 ou mais,29.69,1409.51,2020-08-01
Óbitos,0,Não informado,0.0,,2020-08-01
Óbitos,10,Não Informado,0.73,,2020-08-01
Óbitos,21,00-02,0.67,5.35,2020-08-02
Óbitos,2,03-04,0.14,0.76,2020-08-02
Óbitos,6,05-11,0.11,0.66,2020-08-02
Óbitos,21,12-17,0.3,2.55,2020-08-02
Óbitos,110,18-30,0.24,5.35,2020-08-02
Óbitos,286,31-40,0.6,19.06,2020-08-02
Óbitos,542,41-50,1.44,45.3,2020-08-02
Óbitos,1060,51-60,3.61,110.1,2020-08-02
Óbitos,1740,61-70,8.82,285.01,2020-08-02
Óbitos,2112,71-79,17.76,632.93,2020-08-02
Óbitos,2770,80 ou mais,29.74,1415.64,2020-08-02
Óbitos,0,Não informado,0.0,,2020-08-02
Óbitos,10,Não Informado,0.73,,2020-08-02
Óbitos,21,00-02,0.66,5.35,2020-08-03
Óbitos,2,03-04,0.14,0.76,2020-08-03
Óbitos,6,05-11,0.11,0.66,2020-08-03
Óbitos,21,12-17,0.3,2.55,2020-08-03
Óbitos,110,18-30,0.24,5.35,2020-08-03
Óbitos,288,31-40,0.6,19.19,2020-08-03
Óbitos,542,41-50,1.44,45.3,2020-08-03
Óbitos,1064,51-60,3.6,110.51,2020-08-03
Óbitos,1747,61-70,8.8,286.16,2020-08-03
Óbitos,2118,71-79,17.73,634.73,2020-08-03
Óbitos,2778,80 ou mais,29.72,1419.73,2020-08-03
Óbitos,0,Não informado,0.0,,2020-08-03
Óbitos,10,Não Informado,0.73,,2020-08-03
Óbitos,21,00-02,0.66,5.35,2020-08-04
Óbitos,2,03-04,0.14,0.76,2020-08-04
Óbitos,6,05-11,0.11,0.66,2020-08-04
Óbitos,21,12-17,0.29,2.55,2020-08-04
Óbitos,111,18-30,0.24,5.39,2020-08-04
Óbitos,289,31-40,0.6,19.26,2020-08-04
Óbitos,543,41-50,1.43,45.39,2020-08-04
Óbitos,1067,51-60,3.59,110.82,2020-08-04
Óbitos,1753,61-70,8.8,287.14,2020-08-04
Óbitos,2125,71-79,17.72,636.83,2020-08-04
Óbitos,2780,80 ou mais,29.62,1420.75,2020-08-04
Óbitos,0,Não informado,0.0,,2020-08-04
Óbitos,10,Não Informado,0.73,,2020-08-04
Óbitos,21,00-02,0.65,5.35,2020-08-05
Óbitos,2,03-04,0.14,0.76,2020-08-05
Óbitos,6,05-11,0.11,0.66,2020-08-05
Óbitos,22,12-17,0.31,2.67,2020-08-05
Óbitos,112,18-30,0.24,5.44,2020-08-05
Óbitos,289,31-40,0.6,19.26,2020-08-05
Óbitos,546,41-50,1.43,45.64,2020-08-05
Óbitos,1069,51-60,3.58,111.03,2020-08-05
Óbitos,1758,61-70,8.78,287.96,2020-08-05
Óbitos,2130,71-79,17.66,638.33,2020-08-05
Óbitos,2798,80 ou mais,29.63,1429.95,2020-08-05
Óbitos,0,Não informado,0.0,,2020-08-05
Óbitos,10,Não Informado,0.73,,2020-08-05
Óbitos,21,00-02,0.65,5.35,2020-08-06
Óbitos,2,03-04,0.14,0.76,2020-08-06
Óbitos,6,05-11,0.11,0.66,2020-08-06
Óbitos,22,12-17,0.3,2.67,2020-08-06
Óbitos,112,18-30,0.24,5.44,2020-08-06
Óbitos,289,31-40,0.6,19.26,2020-08-06
Óbitos,546,41-50,1.42,45.64,2020-08-06
Óbitos,1072,51-60,3.5700000000000003,111.34,2020-08-06
Óbitos,1762,61-70,8.77,288.62,2020-08-06
Óbitos,2138,71-79,17.66,640.73,2020-08-06
Óbitos,2808,80 ou mais,29.62,1435.06,2020-08-06
Óbitos,0,Não informado,0.0,,2020-08-06
Óbitos,10,Não Informado,0.73,,2020-08-06
Óbitos,21,00-02,0.65,5.35,2020-08-07
Óbitos,2,03-04,0.14,0.76,2020-08-07
Óbitos,6,05-11,0.11,0.66,2020-08-07
Óbitos,22,12-17,0.3,2.67,2020-08-07
Óbitos,112,18-30,0.23,5.44,2020-08-07
Óbitos,290,31-40,0.6,19.32,2020-08-07
Óbitos,547,41-50,1.42,45.72,2020-08-07
Óbitos,1073,51-60,3.56,111.45,2020-08-07
Óbitos,1765,61-70,8.75,289.11,2020-08-07
Óbitos,2141,71-79,17.61,641.63,2020-08-07
Óbitos,2821,80 ou mais,29.67,1441.71,2020-08-07
Óbitos,0,Não informado,0.0,,2020-08-07
Óbitos,10,Não Informado,0.73,,2020-08-07
Óbitos,21,00-02,0.64,5.35,2020-08-08
Óbitos,2,03-04,0.14,0.76,2020-08-08
Óbitos,6,05-11,0.11,0.66,2020-08-08
Óbitos,22,12-17,0.3,2.67,2020-08-08
Óbitos,113,18-30,0.23,5.49,2020-08-08
Óbitos,290,31-40,0.59,19.32,2020-08-08
Óbitos,549,41-50,1.42,45.89,2020-08-08
Óbitos,1077,51-60,3.56,111.86,2020-08-08
Óbitos,1767,61-70,8.73,289.44,2020-08-08
Óbitos,2153,71-79,17.65,645.22,2020-08-08
Óbitos,2834,80 ou mais,29.68,1448.35,2020-08-08
Óbitos,0,Não informado,0.0,,2020-08-08
Óbitos,10,Não Informado,0.73,,2020-08-08
Óbitos,21,00-02,0.64,5.35,2020-08-09
Óbitos,2,03-04,0.14,0.76,2020-08-09
Óbitos,6,05-11,0.11,0.66,2020-08-09
Óbitos,22,12-17,0.3,2.67,2020-08-09
Óbitos,113,18-30,0.23,5.49,2020-08-09
Óbitos,290,31-40,0.59,19.32,2020-08-09
Óbitos,551,41-50,1.42,46.05,2020-08-09
Óbitos,1079,51-60,3.56,112.07,2020-08-09
Óbitos,1771,61-70,8.72,290.09,2020-08-09
Óbitos,2163,71-79,17.68,648.22,2020-08-09
Óbitos,2852,80 ou mais,29.77,1457.55,2020-08-09
Óbitos,0,Não informado,0.0,,2020-08-09
Óbitos,10,Não Informado,0.73,,2020-08-09
Óbitos,21,00-02,0.63,5.35,2020-08-10
Óbitos,2,03-04,0.14,0.76,2020-08-10
Óbitos,6,05-11,0.11,0.66,2020-08-10
Óbitos,22,12-17,0.3,2.67,2020-08-10
Óbitos,114,18-30,0.23,5.54,2020-08-10
Óbitos,291,31-40,0.59,19.39,2020-08-10
Óbitos,551,41-50,1.4100000000000001,46.05,2020-08-10
Óbitos,1084,51-60,3.55,112.59,2020-08-10
Óbitos,1778,61-70,8.7,291.24,2020-08-10
Óbitos,2166,71-79,17.6,649.12,2020-08-10
Óbitos,2866,80 ou mais,29.67,1464.7,2020-08-10
Óbitos,0,Não informado,0.0,,2020-08-10
Óbitos,10,Não Informado,0.73,,2020-08-10
Óbitos,21,00-02,0.62,5.35,2020-08-11
Óbitos,2,03-04,0.13,0.76,2020-08-11
Óbitos,6,05-11,0.11,0.66,2020-08-11
Óbitos,22,12-17,0.29,2.67,2020-08-11
Óbitos,114,18-30,0.23,5.54,2020-08-11
Óbitos,292,31-40,0.59,19.46,2020-08-11
Óbitos,551,41-50,1.4,46.05,2020-08-11
Óbitos,1088,51-60,3.55,113.0,2020-08-11
Óbitos,1783,61-70,8.68,292.06,2020-08-11
Óbitos,2174,71-79,17.61,651.51,2020-08-11
Óbitos,2872,80 ou mais,29.63,1467.77,2020-08-11
Óbitos,0,Não informado,0.0,,2020-08-11
Óbitos,10,Não Informado,0.73,,2020-08-11
Óbitos,22,00-02,0.65,5.6,2020-08-12
Óbitos,2,03-04,0.13,0.76,2020-08-12
Óbitos,6,05-11,0.11,0.66,2020-08-12
Óbitos,22,12-17,0.29,2.67,2020-08-12
Óbitos,114,18-30,0.23,5.54,2020-08-12
Óbitos,292,31-40,0.58,19.46,2020-08-12
Óbitos,554,41-50,1.4100000000000001,46.31,2020-08-12
Óbitos,1092,51-60,3.55,113.42,2020-08-12
Óbitos,1788,61-70,8.67,292.88,2020-08-12
Óbitos,2181,71-79,17.59,653.61,2020-08-12
Óbitos,2883,80 ou mais,29.61,1473.39,2020-08-12
Óbitos,0,Não informado,0.0,,2020-08-12
Óbitos,10,Não Informado,0.72,,2020-08-12
Óbitos,22,00-02,0.65,5.6,2020-08-13
Óbitos,2,03-04,0.13,0.76,2020-08-13
Óbitos,6,05-11,0.1,0.66,2020-08-13
Óbitos,22,12-17,0.29,2.67,2020-08-13
Óbitos,115,18-30,0.23,5.59,2020-08-13
Óbitos,295,31-40,0.59,19.66,2020-08-13
Óbitos,556,41-50,1.4,46.47,2020-08-13
Óbitos,1097,51-60,3.56,113.94,2020-08-13
Óbitos,1790,61-70,8.65,293.2,2020-08-13
Óbitos,2186,71-79,17.58,655.11,2020-08-13
Óbitos,2891,80 ou mais,29.6,1477.48,2020-08-13
Óbitos,0,Não informado,0.0,,2020-08-13
Óbitos,10,Não Informado,0.72,,2020-08-13
Óbitos,22,00-02,0.64,5.6,2020-08-14
Óbitos,2,03-04,0.13,0.76,2020-08-14
Óbitos,6,05-11,0.1,0.66,2020-08-14
Óbitos,22,12-17,0.29,2.67,2020-08-14
Óbitos,115,18-30,0.23,5.59,2020-08-14
Óbitos,297,31-40,0.59,19.79,2020-08-14
Óbitos,557,41-50,1.4,46.56,2020-08-14
Óbitos,1098,51-60,3.55,114.04,2020-08-14
Óbitos,1793,61-70,8.63,293.69,2020-08-14
Óbitos,2194,71-79,17.55,657.51,2020-08-14
Óbitos,2897,80 ou mais,29.57,1480.55,2020-08-14
Óbitos,0,Não informado,0.0,,2020-08-14
Óbitos,10,Não Informado,0.72,,2020-08-14
Óbitos,22,00-02,0.64,5.6,2020-08-15
Óbitos,2,03-04,0.13,0.76,2020-08-15
Óbitos,6,05-11,0.1,0.66,2020-08-15
Óbitos,22,12-17,0.29,2.67,2020-08-15
Óbitos,115,18-30,0.23,5.59,2020-08-15
Óbitos,298,31-40,0.59,19.86,2020-08-15
Óbitos,560,41-50,1.4,46.81,2020-08-15
Óbitos,1099,51-60,3.54,114.15,2020-08-15
Óbitos,1793,61-70,8.61,293.69,2020-08-15
Óbitos,2203,71-79,17.55,660.21,2020-08-15
Óbitos,2902,80 ou mais,29.49,1483.1,2020-08-15
Óbitos,0,Não informado,0.0,,2020-08-15
Óbitos,10,Não Informado,0.72,,2020-08-15
Óbitos,22,00-02,0.63,5.6,2020-08-16
Óbitos,2,03-04,0.13,0.76,2020-08-16
Óbitos,6,05-11,0.1,0.66,2020-08-16
Óbitos,22,12-17,0.29,2.67,2020-08-16
Óbitos,116,18-30,0.23,5.64,2020-08-16
Óbitos,299,31-40,0.59,19.92,2020-08-16
Óbitos,562,41-50,1.4100000000000001,46.97,2020-08-16
Óbitos,1101,51-60,3.5300000000000002,114.35,2020-08-16
Óbitos,1797,61-70,8.61,294.35,2020-08-16
Óbitos,2204,71-79,17.49,660.51,2020-08-16
Óbitos,2912,80 ou mais,29.5,1488.21,2020-08-16
Óbitos,0,Não informado,0.0,,2020-08-16
Óbitos,11,Não Informado,0.8,,2020-08-16
Óbitos,22,00-02,0.63,5.6,2020-08-17
Óbitos,2,03-04,0.13,0.76,2020-08-17
Óbitos,6,05-11,0.1,0.66,2020-08-17
Óbitos,22,12-17,0.29,2.67,2020-08-17
Óbitos,116,18-30,0.23,5.64,2020-08-17
Óbitos,300,31-40,0.59,19.99,2020-08-17
Óbitos,564,41-50,1.4,47.14,2020-08-17
Óbitos,1104,51-60,3.5300000000000002,114.67,2020-08-17
Óbitos,1803,61-70,8.59,295.33,2020-08-17
Óbitos,2213,71-79,17.49,663.2,2020-08-17
Óbitos,2923,80 ou mais,29.51,1493.83,2020-08-17
Óbitos,0,Não informado,0.0,,2020-08-17
Óbitos,11,Não Informado,0.8,,2020-08-17
Óbitos,22,00-02,0.63,5.6,2020-08-18
Óbitos,2,03-04,0.13,0.76,2020-08-18
Óbitos,6,05-11,0.1,0.66,2020-08-18
Óbitos,22,12-17,0.28,2.67,2020-08-18
Óbitos,116,18-30,0.23,5.64,2020-08-18
Óbitos,302,31-40,0.59,20.12,2020-08-18
Óbitos,567,41-50,1.4100000000000001,47.39,2020-08-18
Óbitos,1106,51-60,3.52,114.87,2020-08-18
Óbitos,1809,61-70,8.58,296.31,2020-08-18
Óbitos,2218,71-79,17.46,664.7,2020-08-18
Óbitos,2931,80 ou mais,29.48,1497.92,2020-08-18
Óbitos,0,Não informado,0.0,,2020-08-18
Óbitos,11,Não Informado,0.79,,2020-08-18
Óbitos,22,00-02,0.63,5.6,2020-08-19
Óbitos,2,03-04,0.13,0.76,2020-08-19
Óbitos,6,05-11,0.1,0.66,2020-08-19
Óbitos,22,12-17,0.28,2.67,2020-08-19
Óbitos,117,18-30,0.23,5.69,2020-08-19
Óbitos,303,31-40,0.59,20.19,2020-08-19
Óbitos,571,41-50,1.4100000000000001,47.73,2020-08-19
Óbitos,1106,51-60,3.51,114.87,2020-08-19
Óbitos,1815,61-70,8.57,297.3,2020-08-19
Óbitos,2222,71-79,17.43,665.9,2020-08-19
Óbitos,2937,80 ou mais,29.43,1500.99,2020-08-19
Óbitos,0,Não informado,0.0,,2020-08-19
Óbitos,11,Não Informado,0.79,,2020-08-19
Óbitos,22,00-02,0.62,5.6,2020-08-20
Óbitos,2,03-04,0.13,0.76,2020-08-20
Óbitos,6,05-11,0.1,0.66,2020-08-20
Óbitos,22,12-17,0.28,2.67,2020-08-20
Óbitos,117,18-30,0.23,5.69,2020-08-20
Óbitos,303,31-40,0.59,20.19,2020-08-20
Óbitos,572,41-50,1.4,47.81,2020-08-20
Óbitos,1110,51-60,3.5,115.29,2020-08-20
Óbitos,1821,61-70,8.55,298.28,2020-08-20
Óbitos,2227,71-79,17.39,667.4,2020-08-20
Óbitos,2946,80 ou mais,29.37,1505.59,2020-08-20
Óbitos,0,Não informado,0.0,,2020-08-20
Óbitos,11,Não Informado,0.79,,2020-08-20
Óbitos,22,00-02,0.62,5.6,2020-08-21
Óbitos,2,03-04,0.13,0.76,2020-08-21
Óbitos,6,05-11,0.1,0.66,2020-08-21
Óbitos,22,12-17,0.28,2.67,2020-08-21
Óbitos,117,18-30,0.23,5.69,2020-08-21
Óbitos,303,31-40,0.58,20.19,2020-08-21
Óbitos,573,41-50,1.4,47.89,2020-08-21
Óbitos,1111,51-60,3.5,115.39,2020-08-21
Óbitos,1825,61-70,8.54,298.94,2020-08-21
Óbitos,2231,71-79,17.35,668.6,2020-08-21
Óbitos,2955,80 ou mais,29.33,1510.19,2020-08-21
Óbitos,0,Não informado,0.0,,2020-08-21
Óbitos,11,Não Informado,0.79,,2020-08-21
Óbitos,22,00-02,0.62,5.6,2020-08-22
Óbitos,2,03-04,0.13,0.76,2020-08-22
Óbitos,6,05-11,0.1,0.66,2020-08-22
Óbitos,22,12-17,0.28,2.67,2020-08-22
Óbitos,118,18-30,0.23,5.73,2020-08-22
Óbitos,303,31-40,0.58,20.19,2020-08-22
Óbitos,576,41-50,1.4,48.14,2020-08-22
Óbitos,1113,51-60,3.49,115.6,2020-08-22
Óbitos,1829,61-70,8.54,299.59,2020-08-22
Óbitos,2236,71-79,17.33,670.1,2020-08-22
Óbitos,2960,80 ou mais,29.28,1512.74,2020-08-22
Óbitos,0,Não informado,0.0,,2020-08-22
Óbitos,11,Não Informado,0.79,,2020-08-22
Óbitos,22,00-02,0.61,5.6,2020-08-23
Óbitos,2,03-04,0.13,0.76,2020-08-23
Óbitos,6,05-11,0.1,0.66,2020-08-23
Óbitos,22,12-17,0.28,2.67,2020-08-23
Óbitos,119,18-30,0.23,5.78,2020-08-23
Óbitos,304,31-40,0.58,20.26,2020-08-23
Óbitos,576,41-50,1.4,48.14,2020-08-23
Óbitos,1116,51-60,3.5,115.91,2020-08-23
Óbitos,1836,61-70,8.56,300.74,2020-08-23
Óbitos,2238,71-79,17.32,670.69,2020-08-23
Óbitos,2965,80 ou mais,29.26,1515.3,2020-08-23
Óbitos,0,Não informado,0.0,,2020-08-23
Óbitos,11,Não Informado,0.79,,2020-08-23
Óbitos,22,00-02,0.61,5.6,2020-08-24
Óbitos,2,03-04,0.12,0.76,2020-08-24
Óbitos,6,05-11,0.1,0.66,2020-08-24
Óbitos,22,12-17,0.27,2.67,2020-08-24
Óbitos,119,18-30,0.23,5.78,2020-08-24
Óbitos,304,31-40,0.58,20.26,2020-08-24
Óbitos,577,41-50,1.4,48.23,2020-08-24
Óbitos,1118,51-60,3.49,116.12,2020-08-24
Óbitos,1838,61-70,8.54,301.07,2020-08-24
Óbitos,2241,71-79,17.29,671.59,2020-08-24
Óbitos,2973,80 ou mais,29.26,1519.39,2020-08-24
Óbitos,0,Não informado,0.0,,2020-08-24
Óbitos,11,Não Informado,0.79,,2020-08-24
Óbitos,22,00-02,0.61,5.6,2020-08-25
Óbitos,2,03-04,0.12,0.76,2020-08-25
Óbitos,6,05-11,0.1,0.66,2020-08-25
Óbitos,22,12-17,0.27,2.67,2020-08-25
Óbitos,119,18-30,0.23,5.78,2020-08-25
Óbitos,305,31-40,0.58,20.32,2020-08-25
Óbitos,581,41-50,1.4,48.56,2020-08-25
Óbitos,1119,51-60,3.48,116.22,2020-08-25
Óbitos,1840,61-70,8.52,301.39,2020-08-25
Óbitos,2244,71-79,17.23,672.49,2020-08-25
Óbitos,2975,80 ou mais,29.19,1520.41,2020-08-25
Óbitos,0,Não informado,0.0,,2020-08-25
Óbitos,11,Não Informado,0.79,,2020-08-25
Óbitos,22,00-02,0.6,5.6,2020-08-26
Óbitos,2,03-04,0.12,0.76,2020-08-26
Óbitos,6,05-11,0.1,0.66,2020-08-26
Óbitos,22,12-17,0.27,2.67,2020-08-26
Óbitos,120,18-30,0.23,5.83,2020-08-26
Óbitos,305,31-40,0.58,20.32,2020-08-26
Óbitos,582,41-50,1.4,48.65,2020-08-26
Óbitos,1121,51-60,3.47,116.43,2020-08-26
Óbitos,1844,61-70,8.52,302.05,2020-08-26
Óbitos,2247,71-79,17.21,673.39,2020-08-26
Óbitos,2980,80 ou mais,29.15,1522.96,2020-08-26
Óbitos,0,Não informado,0.0,,2020-08-26
Óbitos,11,Não Informado,0.79,,2020-08-26
Óbitos,22,00-02,0.6,5.6,2020-08-27
Óbitos,2,03-04,0.12,0.76,2020-08-27
Óbitos,6,05-11,0.1,0.66,2020-08-27
Óbitos,22,12-17,0.27,2.67,2020-08-27
Óbitos,120,18-30,0.23,5.83,2020-08-27
Óbitos,306,31-40,0.58,20.39,2020-08-27
Óbitos,583,41-50,1.4,48.73,2020-08-27
Óbitos,1122,51-60,3.46,116.53,2020-08-27
Óbitos,1848,61-70,8.51,302.7,2020-08-27
Óbitos,2251,71-79,17.18,674.59,2020-08-27
